,weight_class_col_0,weight_class_col_1,weight_class_col_2,weight_class_col_3,weight_class_col_4,weight_class_col_5,weight_class_col_6,weight_class_col_7,fighter1,fighter2,winner,stance_col_0_fighter1,stance_col_1_fighter1,stance_col_2_fighter1,stance_col_3_fighter1,stance_col_4_fighter1,stance_col_5_fighter1,stance_col_6_fighter1,stance_col_7_fighter1,height_fighter1,weight_fighter1,reach_fighter1,wins_fighter1,losses_fighter1,draws_fighter1,SLpM_fighter1,Str_Acc_fighter1,SApM_fighter1,Str_Dep_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,TD_Def_fighter1,Sub_Avg_fighter1,stance_col_0_fighter2,stance_col_1_fighter2,stance_col_2_fighter2,stance_col_3_fighter2,stance_col_4_fighter2,stance_col_5_fighter2,stance_col_6_fighter2,stance_col_7_fighter2,height_fighter2,weight_fighter2,reach_fighter2,wins_fighter2,losses_fighter2,draws_fighter2,SLpM_fighter2,Str_Acc_fighter2,SApM_fighter2,Str_Dep_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,TD_Def_fighter2,Sub_Avg_fighter2,winner_en
2933,0,0,1,0,0,0,0,0,Bristol Marunde,Viscardi Andrade,Viscardi Andrade,1,0,0,0,0,0,0,0,185.42,170,180.34,12,9,0,1.42,21,4.4,47,1.6,33,14,0.0,1,0,0,0,0,0,0,0,180.34,170,190.5,19,7,0,3.26,42,2.77,63,1.93,50,66,0.3,1
2934,0,0,0,0,0,0,1,0,John Moraga,Demetrious Johnson,Demetrious Johnson,1,0,0,0,0,0,0,0,167.64000000000001,125,167.64000000000001,19,7,0,2.57,43,2.55,56,0.62,23,44,1.1,1,0,0,0,0,0,0,0,160.02,125,167.64000000000001,27,3,1,3.43,54,1.66,67,3.35,56,65,0.5,1
2935,0,0,1,0,0,0,0,0,Jake Ellenberger,Rory MacDonald,Rory MacDonald,1,0,0,0,0,0,0,0,175.26,170,180.34,31,15,0,2.47,39,2.83,60,2.04,47,86,0.4,1,0,0,0,0,0,0,0,182.88,170,193.04,18,4,0,3.75,42,2.8,62,1.77,47,88,0.4,1
2936,0,0,1,0,0,0,0,0,Bobby Voelker,Robbie Lawler,Robbie Lawler,1,0,0,0,0,0,0,0,182.88,170,190.5,24,12,0,4.01,35,5.84,42,1.04,50,66,0.0,0,1,0,0,0,0,0,0,180.34,170,187.96,28,14,0,3.57,45,4.16,60,0.71,66,65,0.0,1
2937,0,0,0,0,0,1,0,0,Jessica Andrade,Liz Carmouche,Liz Carmouche,1,0,0,0,0,0,0,0,154.94,115,157.48,20,7,0,6.55,51,5.28,51,3.21,58,76,0.5,1,0,0,0,0,0,0,0,167.64000000000001,125,167.64000000000001,13,7,0,2.78,54,2.51,61,2.57,51,65,0.3,1
2938,0,0,1,0,0,0,0,0,Michael Chiesa,Jorge Masvidal,Jorge Masvidal,0,1,0,0,0,0,0,0,185.42,170,190.5,16,4,0,2.28,41,2.09,51,3.55,48,66,1.2,1,0,0,0,0,0,0,0,180.34,170,187.96,34,13,0,4.17,46,2.95,67,1.73,58,77,0.4,1
2939,0,0,1,0,0,0,0,0,Tim Means,Danny Castillo,Danny Castillo,1,0,0,0,0,0,0,0,187.96,170,190.5,28,11,1,4.82,45,3.31,62,0.88,52,63,0.2,1,0,0,0,0,0,0,0,175.26,155,180.34,17,10,0,2.57,42,1.96,62,2.95,38,63,0.2,1
2940,0,0,1,0,0,0,0,0,Mac Danzig,Melvin Guillard,Melvin Guillard,1,0,0,0,0,0,0,0,172.72,155,177.8,22,12,1,3.39,48,3.44,57,1.2,37,46,0.6,1,0,0,0,0,0,0,0,175.26,155,172.72,48,15,3,2.96,40,1.85,66,1.3,63,61,0.2,1
2941,0,0,1,0,0,0,0,0,Yves Edwards,Daron Cruickshank,Daron Cruickshank,0,1,0,0,0,0,0,0,175.26,155,185.42000000000002,42,22,1,2.91,42,2.34,66,0.76,53,69,0.7,0,0,0,1,0,0,0,0,172.72,155,182.88,16,8,0,2.88,38,2.98,57,2.04,41,60,0.2,1
2942,0,0,0,0,0,0,1,0,Trevor Smith,Ed Herman,Ed Herman,1,0,0,0,0,0,0,0,190.5,185,190.5,15,9,0,3.34,57,3.02,51,1.86,32,62,0.8,1,0,0,0,0,0,0,0,185.42,205,195.58,25,14,0,3.18,48,3.1,44,2.36,51,60,1.3,1
2943,0,0,0,0,0,1,0,0,Julie Kedzie,Germaine de Randamie,Germaine de Randamie,1,0,0,0,0,0,0,0,165.1,135,162.56,16,13,0,2.9,36,3.18,46,1.14,23,78,0.0,1,0,0,0,0,0,0,0,175.26,135,180.34,9,3,0,2.99,46,1.91,67,0.0,0,80,0.1,1
2944,0,0,1,0,0,0,0,0,Aaron Riley,Justin Salas,Justin Salas,0,1,0,0,0,0,0,0,172.72,155,175.26,29,14,1,3.45,34,3.78,61,1.18,34,60,0.1,0,1,0,0,0,0,0,0,172.72,155,177.8,12,7,0,3.42,43,2.96,68,2.43,20,0,0.0,1
2945,0,0,0,1,0,0,0,0,John Albert,Yaotzin Meza,Yaotzin Meza,1,0,0,0,0,0,0,0,172.72,135,172.72,7,5,0,3.05,49,2.82,35,0.0,0,50,6.1,1,0,0,0,0,0,0,0,175.26,145,187.96,21,11,0,1.43,41,1.62,64,1.06,20,18,1.4,1
2946,0,0,0,0,0,0,1,0,Anderson Silva,Chris Weidman,Chris Weidman,0,1,0,0,0,0,0,0,187.96,185,195.58,34,10,0,3.04,62,1.98,61,0.52,77,69,0.8,1,0,0,0,0,0,0,0,187.96,185,198.12,14,4,0,3.15,42,3.23,51,3.76,52,73,1.0,1
2947,0,0,0,0,1,0,0,0,Charles Oliveira,Frankie Edgar,Frankie Edgar,1,0,0,0,0,0,0,0,177.8,155,187.96,27,8,0,3.18,50,3.01,54,2.8,43,58,2.8,1,0,0,0,0,0,0,0,167.64000000000001,145,172.72,22,7,1,3.6,39,2.39,69,2.36,31,65,0.3,1
2948,0,0,0,0,0,0,1,0,Roger Gracie,Tim Kennedy,Tim Kennedy,1,0,0,0,0,0,0,0,193.04,185,200.66,6,2,0,1.78,35,1.79,61,1.87,53,60,1.9,1,0,0,0,0,0,0,0,180.34,185,187.96,18,6,0,2.78,47,1.84,62,2.58,35,70,0.7,1
2949,0,0,0,0,0,0,1,0,Tim Boetsch,Mark Munoz,Mark Munoz,1,0,0,0,0,0,0,0,182.88,185,187.96,21,13,0,2.93,50,2.9,57,1.45,34,59,0.8,1,0,0,0,0,0,0,0,182.88,185,182.88,14,6,0,3.12,51,2.26,57,3.17,29,57,0.6,1
2950,0,0,0,0,1,0,0,0,Dennis Siver,Cub Swanson,Cub Swanson,1,0,0,0,0,0,0,0,167.64000000000001,145,177.8,23,11,0,3.87,32,2.67,65,0.87,32,65,0.3,1,0,0,0,0,0,0,0,172.72,145,177.8,25,11,0,4.38,49,3.55,61,1.12,50,60,0.5,1
2951,0,0,0,0,0,0,1,0,Chris Leben,Andrew Craig,Andrew Craig,0,1,0,0,0,0,0,0,180.34,185,187.96,22,11,0,2.87,42,2.87,52,1.14,41,53,0.8,1,0,0,0,0,0,0,0,185.42,170,193.04,9,4,0,2.39,40,3.01,50,0.53,37,72,0.0,1
2952,0,0,1,0,0,0,0,0,Kazuki Tokudome,Norman Parke,Norman Parke,0,1,0,0,0,0,0,0,180.34,155,185.42000000000002,12,6,1,2.26,41,3.63,53,2.0,38,78,0.0,1,0,0,0,0,0,0,0,180.34,155,177.8,22,5,1,3.06,35,2.88,64,1.98,26,77,0.0,1
2953,0,0,1,0,0,0,0,0,Dave Herman,Gabriel Gonzaga,Gabriel Gonzaga,1,0,0,0,0,0,0,0,193.04,242,193.04,21,6,0,4.98,60,3.78,48,1.49,100,58,0.0,1,0,0,0,0,0,0,0,187.96,242,193.04,17,11,0,2.12,45,2.94,57,2.8,39,66,1.1,1
2954,0,0,1,0,0,0,0,0,Rafaello Oliveira,Edson Barboza,Edson Barboza,1,0,0,0,0,0,0,0,172.72,155,180.34,15,7,0,2.19,33,3.38,59,2.49,36,11,1.6,1,0,0,0,0,0,0,0,180.34,155,190.5,20,7,0,4.01,42,4.18,60,0.46,46,80,0.1,1
2955,0,0,1,0,0,0,0,0,Seth Baczynski,Brian Melancon,Brian Melancon,1,0,0,0,0,0,0,0,190.5,170,187.96,18,11,0,3.08,31,3.14,51,0.89,16,48,0.8,1,0,0,0,0,0,0,0,172.72,170,182.88,7,3,0,4.18,49,3.64,64,2.02,100,66,0.0,1
2956,0,0,1,0,0,0,0,0,Mike Pierce,David Mitchell,Mike Pierce,1,0,0,0,0,0,0,0,172.72,170,177.8,17,7,0,2.62,42,2.36,62,3.08,42,71,0.2,1,0,0,0,0,0,0,0,182.88,170,193.04,12,4,0,1.74,32,2.06,55,0.66,50,29,2.0,0
2957,0,0,0,0,0,0,1,0,Rashad Evans,Dan Henderson,Rashad Evans,1,0,0,0,0,0,0,0,182.88,205,190.5,24,8,1,2.14,37,2.42,63,2.98,44,73,0.0,1,0,0,0,0,0,0,0,180.34,185,187.96,32,15,0,2.44,47,2.7,51,1.52,52,57,0.3,0
2958,0,0,1,0,0,0,0,0,Stipe Miocic,Roy Nelson,Stipe Miocic,1,0,0,0,0,0,0,0,193.04,240,203.2,19,3,0,4.95,52,3.69,56,2.2,37,73,0.0,1,0,0,0,0,0,0,0,182.88,263,182.88,23,14,0,2.18,36,4.79,46,1.14,27,65,0.1,0
2959,0,0,0,0,0,0,1,0,Ryan Jimmo,Igor Pokrajac,Ryan Jimmo,1,0,0,0,0,0,0,0,185.42,205,185.42000000000002,19,5,0,3.12,66,2.77,46,0.45,28,87,0.0,1,0,0,0,0,0,0,0,182.88,205,193.04,28,13,0,2.25,45,4.26,40,0.87,29,51,0.2,0
2960,0,0,0,0,0,1,0,0,Alexis Davis,Rosi Sexton,Alexis Davis,1,0,0,0,0,0,0,0,167.64000000000001,125,172.72,19,10,0,4.27,46,4.18,55,0.74,33,32,0.8,1,0,0,0,0,0,0,0,160.02,135,160.02,13,4,0,3.31,39,7.42,41,0.75,10,80,0.0,0
2961,0,0,1,0,0,0,0,0,Shawn Jordan,Pat Barry,Shawn Jordan,0,1,0,0,0,0,0,0,182.88,260,190.5,18,7,0,2.87,50,3.3,47,1.97,38,76,0.1,1,0,0,0,0,0,0,0,180.34,235,187.96,8,7,0,2.72,52,3.54,59,0.0,0,76,0.2,0
2962,0,0,1,0,0,0,0,0,Jake Shields,Tyron Woodley,Jake Shields,1,0,0,0,0,0,0,0,182.88,170,182.88,29,7,1,2.45,36,1.8,56,2.83,29,35,1.2,1,0,0,0,0,0,0,0,175.26,170,187.96,19,4,1,2.5,49,2.58,57,1.21,41,92,0.5,0
2963,0,0,1,0,0,0,0,0,James Krause,Sam Stout,James Krause,1,0,0,0,0,0,0,0,187.96,170,185.42000000000002,25,8,0,4.57,46,4.15,61,1.18,18,46,0.7,1,0,0,0,0,0,0,0,175.26,155,177.8,21,12,1,4.17,28,4.08,57,0.63,38,77,0.1,0
2964,0,0,1,0,0,0,0,0,Sean Pierson,Kenny Robertson,Sean Pierson,0,1,0,0,0,0,0,0,182.88,170,193.04,14,6,0,3.84,39,3.73,64,0.39,18,66,0.4,1,0,0,0,0,0,0,0,177.8,170,187.96,15,5,0,3.72,47,3.02,52,1.37,26,57,0.8,0
2965,0,0,0,1,0,0,0,0,Roland Delorme,Edwin Figueroa,Roland Delorme,1,0,0,0,0,0,0,0,175.26,135,180.34,9,4,0,2.28,44,4.32,40,2.51,34,42,1.6,1,0,0,0,0,0,0,0,170.18,135,175.26,9,4,0,2.57,39,3.06,51,0.2,100,37,0.6,0
2966,0,0,1,0,0,0,0,0,Mitch Clarke,John Maguire,Mitch Clarke,1,0,0,0,0,0,0,0,177.8,155,185.42000000000002,11,5,0,2.35,34,3.27,47,0.64,15,50,0.4,0,1,0,0,0,0,0,0,175.26,155,175.26,18,6,0,1.41,41,2.44,65,2.8,46,77,1.1,0
2967,0,0,0,1,0,0,0,0,Yves Jabouin,Dustin Pague,Yves Jabouin,1,0,0,0,0,0,0,0,170.18,135,172.72,20,11,0,3.06,41,2.93,62,1.94,60,82,0.1,1,0,0,0,0,0,0,0,175.26,135,187.96,11,10,0,1.65,53,2.96,41,1.03,44,55,2.6,0
2968,0,0,1,0,0,0,0,0,Fabricio Werdum,Minotauro Nogueira,Fabricio Werdum,1,0,0,0,0,0,0,0,193.04,231,195.58,23,8,1,3.61,51,2.45,56,1.65,30,31,1.1,1,0,0,0,0,0,0,0,190.5,240,195.58,34,10,1,1.95,42,2.4,55,1.3,29,36,2.4,0
2969,0,0,1,0,0,0,0,0,Leonardo Santos,William Patolino,Leonardo Santos,1,0,0,0,0,0,0,0,182.88,155,190.5,17,4,1,2.4,41,2.58,61,1.1,25,86,0.4,1,0,0,0,0,0,0,0,180.34,170,190.5,8,3,0,4.92,54,3.96,65,1.85,45,78,0.0,0
2970,0,0,0,0,0,0,1,0,Thiago Silva,Rafael Feijao,Thiago Silva,1,0,0,0,0,0,0,0,187.96,205,187.96,16,3,0,3.92,50,2.55,67,1.03,47,70,0.7,1,0,0,0,0,0,0,0,185.42,205,185.42000000000002,12,7,0,2.71,53,3.62,49,0.6,40,63,0.1,0
2971,0,0,1,0,0,0,0,0,Erick Silva,Jason High,Erick Silva,1,0,0,0,0,0,0,0,182.88,170,187.96,19,9,0,2.5,48,4.18,49,0.85,35,56,1.4,0,1,0,0,0,0,0,0,172.72,155,180.34,19,5,0,1.28,42,1.56,48,2.36,63,37,2.8,0
2972,0,0,0,0,0,0,1,0,Daniel Sarafian,Eddie Mendez,Daniel Sarafian,1,0,0,0,0,0,0,0,175.26,185,185.42000000000002,10,6,0,2.23,46,3.1,58,0.36,7,53,0.7,1,0,0,0,0,0,0,0,177.8,185,193.04,7,2,1,1.71,33,3.43,11,0.0,0,0,0.0,0
2973,0,0,0,0,1,0,0,0,Rony Jason,Mike Wilkinson,Rony Jason,1,0,0,0,0,0,0,0,170.18,145,177.8,15,7,0,2.04,44,3.14,53,0.59,30,36,0.8,1,0,0,0,0,0,0,0,170.18,145,172.72,9,2,0,2.35,38,3.7,35,0.92,14,55,0.9,0
2974,0,0,0,1,0,0,0,0,Raphael Assuncao,Vaughan Lee,Raphael Assuncao,1,0,0,0,0,0,0,0,165.1,135,167.64000000000001,27,7,0,3.32,41,2.35,68,1.54,38,80,0.3,1,0,0,0,0,0,0,0,167.64000000000001,125,167.64000000000001,14,11,1,3.47,47,2.07,70,0.81,33,72,1.0,0
2975,0,0,0,0,1,0,0,0,Felipe Arantes,Godofredo Pepey,Felipe Arantes,1,0,0,0,0,0,0,0,172.72,135,185.42000000000002,18,10,1,2.37,45,2.66,64,0.93,47,41,0.7,1,0,0,0,0,0,0,0,170.18,145,185.42000000000002,14,6,0,2.32,38,3.23,47,0.37,7,35,1.5,0
2976,0,0,1,0,0,0,0,0,Ildemar Alcantara,Leandro Silva,Ildemar Alcantara,1,0,0,0,0,0,0,0,187.96,185,198.12,21,8,0,1.93,38,2.63,50,2.0,68,81,0.9,1,0,0,0,0,0,0,0,175.26,155,182.88,19,4,1,2.39,48,2.08,63,1.76,37,65,0.4,0
2977,0,0,0,0,1,0,0,0,Rodrigo Damm,Mizuto Hirota,Rodrigo Damm,1,0,0,0,0,0,0,0,170.18,155,180.34,12,9,0,3.5,36,5.61,57,0.44,16,80,0.3,1,0,0,0,0,0,0,0,170.18,155,170.18,19,10,2,3.36,40,3.5,54,1.36,50,58,0.1,0
2978,0,0,0,0,0,0,1,0,Caio Magalhaes,Karlos Vemola,Caio Magalhaes,1,0,0,0,0,0,0,0,185.42,185,185.42000000000002,9,3,0,2.27,40,2.78,56,1.05,15,58,1.6,1,0,0,0,0,0,0,0,182.88,185,190.5,10,4,0,1.67,44,2.13,37,1.93,25,31,1.7,0
2979,0,0,0,0,0,0,1,0,Antonio Braga Neto,Anthony Smith,Antonio Braga Neto,1,0,0,0,0,0,0,0,190.5,185,195.58,9,3,0,1.36,33,3.92,45,3.07,37,0,0.5,1,0,0,0,0,0,0,0,193.04,205,193.04,32,14,0,3.06,47,4.28,44,0.41,26,51,0.8,0
2980,0,0,1,0,0,0,0,0,Antonio Silva,Cain Velasquez,Cain Velasquez,1,0,0,0,0,0,0,0,193.04,264,203.2,19,10,1,2.89,45,3.09,50,0.82,29,66,0.8,1,0,0,0,0,0,0,0,185.42,240,195.58,14,3,0,6.37,57,2.33,57,5.13,45,85,0.4,1
2981,0,0,1,0,0,0,0,0,Mark Hunt,Junior Dos Santos,Junior Dos Santos,1,0,0,0,0,0,0,0,177.8,265,182.88,13,14,1,2.81,43,2.9,51,0.51,55,64,0.2,1,0,0,0,0,0,0,0,193.04,238,195.58,21,6,0,4.76,48,3.09,58,0.33,55,80,0.1,1
2982,0,0,0,0,0,0,1,0,James Te Huna,Glover Teixeira,Glover Teixeira,1,0,0,0,0,0,0,0,187.96,185,190.5,18,9,0,4.04,51,2.99,62,2.75,37,58,0.2,1,0,0,0,0,0,0,0,187.96,205,193.04,29,7,0,3.46,43,3.91,54,2.09,40,60,0.9,1
2983,0,0,1,0,0,0,0,0,Gray Maynard,TJ Grant,TJ Grant,1,0,0,0,0,0,0,0,175.26,155,177.8,14,8,1,1.92,32,2.64,66,2.91,47,81,0.7,1,0,0,0,0,0,0,0,177.8,155,182.88,21,5,0,3.95,54,3.21,56,1.63,43,36,0.6,1
2984,0,0,1,0,0,0,0,0,KJ Noons,Donald Cerrone,Donald Cerrone,1,0,0,0,0,0,0,0,177.8,155,182.88,12,8,0,3.68,35,3.78,65,0.08,20,68,0.0,1,0,0,0,0,0,0,0,185.42,155,185.42000000000002,36,12,0,4.35,46,4.18,54,1.22,36,73,1.3,1
2985,0,0,1,0,0,0,0,0,Rick Story,Mike Pyle,Mike Pyle,0,1,0,0,0,0,0,0,175.26,170,180.34,19,9,0,3.8,41,2.17,62,2.53,48,63,0.9,1,0,0,0,0,0,0,0,182.88,170,187.96,27,14,1,2.74,45,2.84,60,1.8,35,70,1.5,1
2986,0,0,0,0,1,0,0,0,Max Holloway,Dennis Bermudez,Dennis Bermudez,1,0,0,0,0,0,0,0,180.34,145,175.26,21,4,0,6.78,45,4.29,63,0.26,83,84,0.4,1,0,0,0,0,0,0,0,167.64000000000001,155,167.64000000000001,18,9,0,4.42,46,3.07,59,3.89,40,82,1.1,1
2987,0,0,1,0,0,0,0,0,Colton Smith,Robert Whittaker,Robert Whittaker,1,0,0,0,0,0,0,0,182.88,155,180.34,6,4,0,1.64,41,2.3,51,4.09,36,25,1.4,1,0,0,0,0,0,0,0,182.88,185,185.42000000000002,21,4,0,4.82,40,3.65,61,0.37,57,84,0.0,1
2988,0,0,1,0,0,0,0,0,Abel Trujillo,Khabib Nurmagomedov,Khabib Nurmagomedov,1,0,0,0,0,0,0,0,172.72,155,177.8,15,8,0,2.65,41,2.31,59,2.18,45,40,0.4,1,0,0,0,0,0,0,0,177.8,155,177.8,27,0,0,4.29,49,1.7,66,5.09,44,84,0.6,1
2989,0,0,1,0,0,0,0,0,Nah-Shon Burrell,Stephen Thompson,Stephen Thompson,1,0,0,0,0,0,0,0,180.34,170,185.42000000000002,9,3,0,4.83,47,3.45,56,0.0,0,52,0.3,1,0,0,0,0,0,0,0,182.88,170,190.5,14,4,1,3.52,42,2.54,60,0.39,45,78,0.0,1
2990,0,0,0,1,0,0,0,0,Brian Bowles,George Roop,George Roop,1,0,0,0,0,0,0,0,170.18,135,177.8,10,3,0,2.36,26,2.98,64,1.39,70,54,1.4,1,0,0,0,0,0,0,0,185.42,135,182.88,15,13,1,3.43,34,2.47,60,1.05,57,59,0.1,1
2991,0,0,0,0,1,0,0,0,Estevan Payan,Jeremy Stephens,Jeremy Stephens,1,0,0,0,0,0,0,0,177.8,145,182.88,14,6,0,4.25,42,3.58,57,0.36,100,60,0.4,1,0,0,0,0,0,0,0,172.72,145,180.34,28,16,0,3.08,40,2.84,59,1.11,36,64,0.4,1
2992,0,0,0,0,0,0,1,0,Luke Rockhold,Vitor Belfort,Vitor Belfort,0,1,0,0,0,0,0,0,190.5,205,195.58,16,5,0,4.18,48,2.43,56,0.67,30,68,1.1,0,1,0,0,0,0,0,0,182.88,185,187.96,26,14,0,1.59,46,2.83,50,1.02,60,53,0.6,1
2993,0,0,0,0,0,0,1,0,Chris Camozzi,Jacare Souza,Jacare Souza,1,0,0,0,0,0,0,0,187.96,185,193.04,24,13,0,3.57,44,2.96,56,0.27,19,57,0.5,1,0,0,0,0,0,0,0,185.42,185,182.88,26,7,0,2.71,47,2.81,62,2.7,40,60,1.5,1
2994,0,0,1,0,0,0,0,0,Evan Dunham,Rafael Dos Anjos,Rafael Dos Anjos,0,1,0,0,0,0,0,0,177.8,155,177.8,18,8,1,5.35,39,3.54,61,1.83,33,80,1.0,0,1,0,0,0,0,0,0,172.72,170,177.8,29,12,0,3.57,45,3.28,62,1.89,39,60,0.7,1
2995,0,0,0,0,0,0,1,0,Joao Zeferino,Rafael Natal,Rafael Natal,1,0,0,0,0,0,0,0,180.34,170,185.42000000000002,13,6,0,0.83,36,2.6,48,0.5,5,50,1.0,1,0,0,0,0,0,0,0,182.88,185,193.04,21,9,1,3.1,47,2.48,57,2.55,34,77,0.5,1
2996,0,0,0,0,1,0,0,0,Hacran Dias,Nik Lentz,Nik Lentz,1,0,0,0,0,0,0,0,172.72,155,175.26,23,6,1,2.08,41,3.31,55,2.5,39,76,0.5,1,0,0,0,0,0,0,0,172.72,155,172.72,30,10,2,3.47,50,3.09,49,3.59,34,44,1.3,1
2997,0,0,1,0,0,0,0,0,Mike Rio,Francisco Trinaldo,Francisco Trinaldo,1,0,0,0,0,0,0,0,177.8,155,180.34,9,4,0,1.68,39,2.99,53,2.58,27,0,1.0,0,1,0,0,0,0,0,0,175.26,155,177.8,23,7,0,3.16,45,2.42,61,1.09,45,63,0.5,1
2998,0,0,1,0,0,0,0,0,John Cholish,Gleison Tibau,Gleison Tibau,1,0,0,0,0,0,0,0,180.34,155,182.88,8,3,0,2.65,49,2.29,73,1.82,31,78,0.4,0,1,0,0,0,0,0,0,177.8,155,180.34,40,14,0,1.95,31,2.51,63,4.08,53,92,0.8,1
2999,0,0,1,0,0,0,0,0,Michel Prazeres,Paulo Thiago,Paulo Thiago,1,0,0,0,0,0,0,0,167.64000000000001,170,170.18,26,3,0,2.44,47,2.49,58,4.11,36,50,0.6,1,0,0,0,0,0,0,0,180.34,170,185.42000000000002,15,8,0,1.71,39,1.99,63,1.42,31,63,1.2,1
3000,0,0,0,1,0,0,0,0,Iliarde Santos,Iuri Alcantara,Iuri Alcantara,1,0,0,0,0,0,0,0,165.1,125,167.64000000000001,27,9,1,3.0,30,6.1,57,1.66,23,83,0.0,0,1,0,0,0,0,0,0,175.26,135,180.34,35,10,0,2.72,45,2.79,49,1.44,62,60,0.8,1
3001,0,0,0,0,0,0,1,0,Roger Hollett,Fabio Maldonado,Fabio Maldonado,1,0,0,0,0,0,0,0,180.34,205,177.8,13,5,0,1.83,47,6.47,34,1.0,28,30,0.0,1,0,0,0,0,0,0,0,185.42,205,190.5,22,9,0,5.29,58,4.31,53,0.44,57,61,0.6,1
3002,0,0,0,0,0,0,1,0,Azamat Gashimov,John Lineker,John Lineker,1,0,0,0,0,0,0,0,167.64000000000001,125,167.64000000000001,10,3,0,1.24,21,4.75,53,1.69,25,0,0.0,1,0,0,0,0,0,0,0,160.02,135,170.18,31,9,0,5.36,40,4.27,56,0.56,58,67,0.6,1
3003,0,0,0,0,0,0,1,0,Chris Cariaso,Jussier Formiga,Jussier Formiga,0,1,0,0,0,0,0,0,160.02,125,160.02,17,8,0,3.35,43,2.23,61,1.11,39,57,0.8,1,0,0,0,0,0,0,0,165.1,125,170.18,23,6,0,1.38,38,2.23,65,1.95,39,86,0.6,1
3004,0,0,1,0,0,0,0,0,Jeremy Larsen,Lucas Martins,Lucas Martins,1,0,0,0,0,0,0,0,177.8,145,177.8,8,5,0,4.87,48,5.75,57,2.49,33,0,0.0,0,1,0,0,0,0,0,0,182.88,145,182.88,16,3,0,2.87,35,4.14,60,0.0,0,76,0.5,1
3005,0,0,0,0,0,0,1,0,Chael Sonnen,Jon Jones,Jon Jones,0,1,0,0,0,0,0,0,185.42,205,187.96,29,14,1,3.08,43,1.1,62,3.81,59,66,0.4,1,0,0,0,0,0,0,0,193.04,205,213.36,25,1,0,4.31,57,2.03,65,1.9,46,95,0.5,1
3006,0,0,0,0,0,0,1,0,Michael Bisping,Alan Belcher,Michael Bisping,1,0,0,0,0,0,0,0,185.42,185,190.5,31,9,0,4.33,38,2.71,65,1.05,43,63,0.3,1,0,0,0,0,0,0,0,187.96,185,185.42000000000002,17,7,0,2.7,41,3.1,59,0.44,26,55,0.9,0
3007,0,0,1,0,0,0,0,0,Roy Nelson,Cheick Kongo,Roy Nelson,1,0,0,0,0,0,0,0,182.88,263,182.88,23,14,0,2.18,36,4.79,46,1.14,27,65,0.1,1,0,0,0,0,0,0,0,193.04,240,208.28,29,9,2,3.33,56,1.28,54,2.3,56,52,0.2,0
3008,0,0,0,0,0,0,1,0,Phil Davis,Vinny Magalhaes,Phil Davis,1,0,0,0,0,0,0,0,187.96,205,200.66,13,3,0,2.85,34,1.33,72,2.99,38,72,0.6,1,0,0,0,0,0,0,0,190.5,205,200.66,11,7,0,2.14,24,3.97,68,1.55,44,66,0.8,0
3009,0,0,1,0,0,0,0,0,Jim Miller,Pat Healy,Jim Miller,0,1,0,0,0,0,0,0,172.72,155,180.34,31,13,0,2.78,40,2.89,59,1.77,42,47,2.0,1,0,0,0,0,0,0,0,182.88,155,187.96,31,19,0,2.57,36,2.57,50,3.08,37,55,1.1,0
3010,0,0,1,0,0,0,0,0,Rustam Khabilov,Yancy Medeiros,Rustam Khabilov,1,0,0,0,0,0,0,0,172.72,155,185.42000000000002,23,4,0,2.1,34,2.2,66,3.94,42,61,0.1,1,0,0,0,0,0,0,0,177.8,155,190.5,15,6,0,3.99,35,5.21,46,0.14,33,74,0.6,0
3011,0,0,0,0,0,0,1,0,Ovince Saint Preux,Gian Villante,Ovince Saint Preux,0,1,0,0,0,0,0,0,190.5,205,203.2,23,13,0,2.62,47,2.8,44,1.33,40,65,0.6,1,0,0,0,0,0,0,0,190.5,205,193.04,17,11,0,4.26,42,5.34,55,0.53,23,83,0.0,0
3012,0,0,0,0,0,1,0,0,Sara McMann,Sheila Gaff,Sara McMann,1,0,0,0,0,0,0,0,167.64000000000001,135,167.64000000000001,11,5,0,2.37,44,2.06,47,4.67,64,66,0.5,1,0,0,0,0,0,0,0,165.1,135,157.48,10,6,1,1.6,50,2.89,28,0.0,0,20,0.0,0
3013,0,0,0,1,0,0,0,0,Bryan Caraway,Johnny Bedford,Bryan Caraway,1,0,0,0,0,0,0,0,172.72,135,172.72,21,10,0,2.53,34,3.61,54,2.57,25,80,0.8,1,0,0,0,0,0,0,0,177.8,135,180.34,19,13,1,4.53,50,1.75,63,1.83,62,62,0.0,0
3014,0,0,0,0,1,0,0,0,Cody McKenzie,Leonard Garcia,Cody McKenzie,0,0,0,1,0,0,0,0,182.88,155,182.88,14,4,0,1.74,34,2.5,67,2.5,25,14,2.5,1,0,0,0,0,0,0,0,177.8,145,175.26,19,11,1,2.77,24,4.79,52,0.3,26,42,0.5,0
3015,0,0,0,0,1,0,0,0,Steven Siler,Kurt Holobaugh,Steven Siler,1,0,0,0,0,0,0,0,180.34,145,177.8,23,13,0,3.21,41,2.96,54,0.47,21,55,1.6,1,0,0,0,0,0,0,0,180.34,155,177.8,17,7,0,4.51,42,4.28,46,0.97,36,45,0.7,0
