,Unnamed: 0,first_name,last_name,nick_name,height,weight,reach,stance,wins,losses,draws,fighter_url,full_name,SLpM,Str_Acc,SApM,Str_Dep,TD_Avg,TD_Acc,TD_Def,Sub_Avg
412,412,Frank,Camacho,The Crank,"5' 10""",170 lbs.,"73.0""",Orthodox,22,7,0,http://ufcstats.com/fighter-details/764342d39cdaa54a,Frank Camacho,6.85,46%,7.16,52%,1.22,45%,78%,0.0
413,413,Fabricio,Camoes,Morango,"5' 10""",155 lbs.,"73.0""",Orthodox,14,9,1,http://ufcstats.com/fighter-details/7abe471b61725980,Fabricio Camoes,1.29,33%,1.85,61%,2.34,32%,20%,1.5
414,414,Chris,Camozzi,,"6' 2""",185 lbs.,"76.0""",Orthodox,24,13,0,http://ufcstats.com/fighter-details/6c2030e0a143a94b,Chris Camozzi,3.57,44%,2.96,56%,0.27,19%,57%,0.5
415,415,Brian,Camozzi,Mantis,"6' 2""",170 lbs.,"78.0""",Orthodox,7,5,0,http://ufcstats.com/fighter-details/1999ffb5cebc314f,Brian Camozzi,3.15,26%,6.39,54%,0.00,0%,0%,0.7
416,416,Mike,Campbell,The Beast,"5' 9""",155 lbs.,--,Southpaw,9,4,0,http://ufcstats.com/fighter-details/f5585e675af7afd4,Mike Campbell,1.40,26%,1.40,63%,5.26,100%,0%,0.0
417,417,Thomas,Campbell,,--,--,--,,2,1,0,http://ufcstats.com/fighter-details/d060014a5a039829,Thomas Campbell,0.00,0%,0.00,0%,0.00,0%,0%,0.0
418,418,Shane,Campbell,Shaolin,"6' 0""",155 lbs.,"71.0""",Orthodox,12,6,0,http://ufcstats.com/fighter-details/784285b7ae7dd85f,Shane Campbell,3.99,59%,3.19,55%,1.36,28%,82%,0.0
419,419,John,Campetella,,"5' 9""",235 lbs.,--,Orthodox,0,1,0,http://ufcstats.com/fighter-details/31bbd46d57dfbcb7,John Campetella,0.00,0%,0.00,0%,0.00,0%,0%,0.0
420,420,Wagner,Campos,Galeto,"5' 6""",145 lbs.,--,Southpaw,11,4,0,http://ufcstats.com/fighter-details/db6d5f691aea3fd3,Wagner Campos,1.54,41%,2.53,51%,2.71,100%,0%,0.0
421,421,Derek,Campos,The Stallion,"5' 9""",155 lbs.,--,,19,6,0,http://ufcstats.com/fighter-details/aa8dc72b3a1f761c,Derek Campos,2.41,23%,10.34,44%,0.00,0%,0%,0.0
422,422,Will,Campuzano,,"5' 9""",125 lbs.,"70.0""",Orthodox,13,6,0,http://ufcstats.com/fighter-details/901cddcbfa079097,Will Campuzano,2.43,31%,3.82,57%,0.88,45%,48%,0.2
423,423,Aleksa,Camur,,"6' 1""",205 lbs.,"75.0""",Orthodox,4,0,0,http://ufcstats.com/fighter-details/c2a670b22d2e196f,Aleksa Camur,7.59,66%,1.21,68%,0.00,0%,0%,0.0
424,424,Chico,Camus,The King,"5' 6""",125 lbs.,"66.0""",Orthodox,14,7,0,http://ufcstats.com/fighter-details/32be4b7f7de1c905,Chico Camus,2.58,41%,2.46,64%,0.77,40%,72%,0.4
425,425,Asbel,Cancio,,"5' 10""",225 lbs.,--,,0,1,0,http://ufcstats.com/fighter-details/2a7afe14b3a0a058,Asbel Cancio,0.00,0%,0.00,0%,0.00,0%,0%,0.0
426,426,Carlos,Candelario,The Cannon,"5' 8""",125 lbs.,"67.0""",Southpaw,6,0,0,http://ufcstats.com/fighter-details/760a55d5b6098cbe,Carlos Candelario,3.87,47%,1.67,57%,0.00,0%,46%,0.0
427,427,Ronaldo,Candido,Pacman,"5' 6""",125 lbs.,--,Southpaw,6,0,0,http://ufcstats.com/fighter-details/23fbe02caabcd214,Ronaldo Candido,1.67,42%,3.87,52%,8.00,53%,0%,5.0
428,428,Luiz,Cane,Banha,"6' 2""",185 lbs.,"77.0""",Southpaw,12,5,0,http://ufcstats.com/fighter-details/24b033b3daf1c9df,Luiz Cane,4.79,41%,5.00,60%,0.56,28%,100%,0.3
429,429,Guido,Cannetti,Ninja,"5' 6""",135 lbs.,"68.0""",Southpaw,8,5,0,http://ufcstats.com/fighter-details/d05412b513b19621,Guido Cannetti,2.80,52%,1.95,51%,2.80,50%,75%,0.3
430,430,Jared,Cannonier,The Killa Gorilla,"5' 11""",185 lbs.,"77.0""",Switch,12,4,0,http://ufcstats.com/fighter-details/13a0275fa13c4d26,Jared Cannonier,3.62,51%,2.76,67%,0.20,33%,44%,0.0
431,431,Jose,Canseco,,"6' 4""",240 lbs.,--,Orthodox,0,1,0,http://ufcstats.com/fighter-details/03da33a102d9a45f,Jose Canseco,0.78,10%,4.68,62%,0.00,0%,0%,0.0
432,432,Cody,Canterbury,,"5' 8""",155 lbs.,--,,1,10,0,http://ufcstats.com/fighter-details/23100e8f71f25a4a,Cody Canterbury,0.00,0%,0.00,0%,0.00,0%,0%,0.0
433,433,Bo,Cantrell,Redrum,"6' 2""",235 lbs.,--,Orthodox,10,10,0,http://ufcstats.com/fighter-details/6750e338922a099d,Bo Cantrell,3.16,16%,12.63,0%,0.00,0%,0%,0.0
434,434,Steve,Cantwell,The Robot,"6' 2""",185 lbs.,"75.0""",Orthodox,7,6,0,http://ufcstats.com/fighter-details/f1f9e48a0d150757,Steve Cantwell,3.63,34%,5.76,55%,0.65,30%,80%,0.7
435,435,Phil,Caracappa,The Hitman,"5' 8""",135 lbs.,"70.0""",Orthodox,8,1,0,http://ufcstats.com/fighter-details/bd81a97864acf098,Phil Caracappa,2.93,50%,4.07,29%,1.00,8%,100%,1.0
436,436,Frank,Caracci,,--,--,--,,2,3,0,http://ufcstats.com/fighter-details/44f9c777fed7ca03,Frank Caracci,0.00,0%,0.00,0%,0.00,0%,0%,0.0
437,437,Gina,Carano,Conviction,"5' 8""",145 lbs.,--,Orthodox,7,1,0,http://ufcstats.com/fighter-details/899eaba48fa864a6,Gina Carano,4.50,47%,2.66,64%,1.24,66%,85%,1.6
438,438,Dos,Caras Jr.,,"6' 4""",225 lbs.,--,Orthodox,9,5,0,http://ufcstats.com/fighter-details/155a02a8b4311057,Dos Caras Jr.,0.77,23%,1.20,59%,0.00,0%,72%,0.0
439,439,Bryan,Caraway,Kid Lightning,"5' 8""",135 lbs.,"68.0""",Orthodox,21,10,0,http://ufcstats.com/fighter-details/5ef0088c1b19beeb,Bryan Caraway,2.53,34%,3.61,54%,2.57,25%,80%,0.8
440,440,Remo,Cardarelli,,--,135 lbs.,--,,7,5,0,http://ufcstats.com/fighter-details/e5512a6aed150d8f,Remo Cardarelli,2.27,47%,1.47,59%,0.00,0%,100%,0.0
441,441,Phil,Cardella,,"5' 11""",155 lbs.,--,,8,5,0,http://ufcstats.com/fighter-details/f6a7b02c42e9fc5b,Phil Cardella,2.47,50%,2.00,57%,0.00,0%,11%,2.5
442,442,Edgar,Cardenas,Kitty Katt,--,145 lbs.,--,,3,1,0,http://ufcstats.com/fighter-details/99a86b134dccc166,Edgar Cardenas,0.00,0%,0.00,0%,0.00,0%,0%,0.0
443,443,Chris,Cariaso,Kamikaze,"5' 3""",125 lbs.,"63.0""",Southpaw,17,8,0,http://ufcstats.com/fighter-details/b2e3aca4cd363477,Chris Cariaso,3.35,43%,2.23,61%,1.11,39%,57%,0.8
444,444,Ronald,Carillo,,--,125 lbs.,--,,2,1,0,http://ufcstats.com/fighter-details/cbd022eaf2ac546a,Ronald Carillo,0.00,0%,0.00,0%,0.00,0%,0%,0.0
445,445,Rafael,Carino,,"6' 8""",245 lbs.,--,Orthodox,2,1,1,http://ufcstats.com/fighter-details/08a7080ff5904661,Rafael Carino,0.00,0%,0.00,0%,0.00,0%,0%,0.0
446,446,Don,Carlo-Clauss,,--,170 lbs.,--,,7,5,0,http://ufcstats.com/fighter-details/f59a6de8a5dfe297,Don Carlo-Clauss,1.44,30%,7.68,43%,0.00,0%,66%,0.0
447,447,Antonio,Carlos Junior,Cara de Sapato,"6' 2""",185 lbs.,"79.0""",Orthodox,11,3,0,http://ufcstats.com/fighter-details/52e76bb4b3e852f3,Antonio Carlos Junior,1.97,45%,1.94,52%,3.78,44%,53%,1.0
448,448,Francis,Carmont,Limitless,"6' 3""",205 lbs.,"78.0""",Orthodox,23,10,0,http://ufcstats.com/fighter-details/3591d0d5d382a381,Francis Carmont,2.22,42%,1.64,59%,1.79,36%,73%,0.6
449,449,Liz,Carmouche,Girlrilla,"5' 6""",125 lbs.,"66.0""",Orthodox,13,7,0,http://ufcstats.com/fighter-details/51a0c09cbe9b8472,Liz Carmouche,2.78,54%,2.51,61%,2.57,51%,65%,0.3
450,450,Roan,Carneiro,Jucao,"5' 11""",170 lbs.,"74.0""",Orthodox,21,11,0,http://ufcstats.com/fighter-details/1c86754617d9813a,Roan Carneiro,1.46,46%,1.82,62%,3.05,42%,83%,1.4
451,451,Renato,Moicano,Moicano,"5' 11""",145 lbs.,"72.0""",Orthodox,13,3,1,http://ufcstats.com/fighter-details/b6452706b373eea1,Renato Moicano,5.53,46%,3.69,66%,1.16,54%,76%,0.4
452,452,Ariane,Carnelossi,Sorriso,"5' 2""",115 lbs.,--,,12,1,0,http://ufcstats.com/fighter-details/c0d5c0c95c59050b,Ariane Carnelossi,0.00,0%,0.00,0%,0.00,0%,0%,0.0
453,453,Luana,Carolina,Dread,"5' 6""",125 lbs.,"69.0""",Orthodox,6,1,0,http://ufcstats.com/fighter-details/528b071cf3da7c56,Luana Carolina,6.53,50%,3.83,48%,0.00,0%,100%,2.0
454,454,Tim,Caron,The Bear,"6' 1""",185 lbs.,--,Orthodox,9,1,0,http://ufcstats.com/fighter-details/b80ea4880f25c187,Tim Caron,0.59,50%,6.90,12%,0.00,0%,0%,0.0
455,455,Gabriel,Carrasco,,"5' 6""",135 lbs.,--,,7,0,0,http://ufcstats.com/fighter-details/89ed44801968b8e3,Gabriel Carrasco,4.15,37%,1.53,80%,0.00,0%,100%,0.0
456,456,Cody,Carrillo,,"5' 10""",155 lbs.,--,,11,16,0,http://ufcstats.com/fighter-details/9346efb4bbaedd08,Cody Carrillo,0.00,0%,0.00,0%,0.00,0%,0%,0.0
457,457,Cain,Carrizosa,The Insane,"5' 8""",155 lbs.,"74.0""",Orthodox,6,2,0,http://ufcstats.com/fighter-details/064b7dc68d786254,Cain Carrizosa,2.72,42%,5.80,51%,0.00,0%,14%,0.0
458,458,Roger,Carroll,The Leprechaun,"5' 10""",170 lbs.,--,,16,14,0,http://ufcstats.com/fighter-details/572a89dbe1f76761,Roger Carroll,7.62,61%,10.48,43%,0.00,0%,100%,0.0
459,459,Jonny,Carson,,"5' 10""",155 lbs.,--,,9,5,0,http://ufcstats.com/fighter-details/0d49ddc07bd8c747,Jonny Carson,0.00,0%,0.00,0%,0.00,0%,0%,0.0
460,460,Scott,Carson,,"6' 2""",215 lbs.,--,,4,2,0,http://ufcstats.com/fighter-details/1e3302f9ab6f549a,Scott Carson,0.62,66%,6.22,23%,0.00,0%,0%,0.0
461,461,Shonie,Carter,Mr. International,"5' 10""",170 lbs.,--,Southpaw,50,27,7,http://ufcstats.com/fighter-details/7b6e40a73b567072,Shonie Carter,1.62,36%,2.32,47%,0.75,66%,75%,0.0
462,462,Bruno,Carvalho,,"5' 8""",154 lbs.,--,,6,2,0,http://ufcstats.com/fighter-details/456c02115efc4a01,Bruno Carvalho,0.60,45%,0.93,53%,0.00,0%,66%,4.0
463,463,Antonio,Carvalho,Pato,"5' 9""",145 lbs.,"68.0""",Orthodox,15,6,0,http://ufcstats.com/fighter-details/fef3d17e27e916e7,Antonio Carvalho,3.03,29%,3.62,64%,0.00,0%,100%,0.0
464,464,Rafael,Carvalho,,"6' 3""",185 lbs.,--,,14,1,0,http://ufcstats.com/fighter-details/620d8710e89cfeae,Rafael Carvalho,1.94,50%,1.84,54%,2.77,40%,70%,0.0
465,465,Shane,Carwin,The Engineer,"6' 2""",265 lbs.,"80.0""",Orthodox,12,2,0,http://ufcstats.com/fighter-details/68dd7b3783c19f9c,Shane Carwin,4.38,47%,3.53,53%,1.42,33%,42%,0.0
466,466,Johnny,Case,Hollywood,"5' 10""",155 lbs.,"72.0""",Orthodox,22,6,0,http://ufcstats.com/fighter-details/1f4b04a926ef1287,Johnny Case,3.95,38%,2.66,61%,1.70,45%,72%,0.0
467,467,Kevin,Casey,King,"5' 11""",185 lbs.,"77.0""",Southpaw,9,5,1,http://ufcstats.com/fighter-details/8d9586726252dbf7,Kevin Casey,2.27,53%,3.76,46%,0.79,22%,27%,0.4
468,468,Cortney,Casey,Cast Iron,"5' 7""",115 lbs.,"67.0""",Orthodox,8,7,0,http://ufcstats.com/fighter-details/5f179af5fffeb9f6,Cortney Casey,4.80,38%,4.73,53%,0.35,30%,38%,0.5
469,469,Brandon,Cash,Money,"6' 5""",255 lbs.,--,Orthodox,5,3,0,http://ufcstats.com/fighter-details/3993f7dcb7caf42a,Brandon Cash,5.42,72%,0.68,33%,10.17,66%,0%,0.0
470,470,Bendy,Casimir,,"5' 5""",145 lbs.,--,Southpaw,19,11,2,http://ufcstats.com/fighter-details/ec7ac09293d26c05,Bendy Casimir,0.74,27%,3.42,54%,0.00,0%,100%,0.0
471,471,Dwayne,Cason,,"5' 10""",212 lbs.,--,Orthodox,1,1,0,http://ufcstats.com/fighter-details/31c01fbc2586a5eb,Dwayne Cason,0.00,0%,0.00,0%,0.00,0%,0%,0.0
472,472,Joe,Cason,,"6' 3""",205 lbs.,--,,8,1,0,http://ufcstats.com/fighter-details/2b1c6f28039efe36,Joe Cason,4.17,55%,10.83,23%,0.00,0%,0%,0.0
473,473,John,Castaneda,Sexy Mexi,"5' 7""",135 lbs.,"70.0""",Switch,13,2,0,http://ufcstats.com/fighter-details/5fa2974cbd18e05c,John Castaneda,3.20,46%,1.87,71%,2.00,28%,66%,0.0
474,474,Eric,Castile,,"5' 8""",145 lbs.,--,,3,2,0,http://ufcstats.com/fighter-details/a0a69dc9914ef6e1,Eric Castile,0.00,0%,0.00,0%,0.00,0%,0%,0.0
475,475,Gil,Castillo,,"5' 9""",170 lbs.,--,Southpaw,8,5,0,http://ufcstats.com/fighter-details/31ceaf0e670c1578,Gil Castillo,0.60,45%,2.22,44%,3.33,45%,50%,0.0
476,476,Danny,Castillo,Last Call,"5' 9""",155 lbs.,"71.0""",Orthodox,17,10,0,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf,Danny Castillo,2.57,42%,1.96,62%,2.95,38%,63%,0.2
477,477,Raul,Castillo,,"5' 11""",185 lbs.,--,Orthodox,6,1,0,http://ufcstats.com/fighter-details/feeae92f951f49a9,Raul Castillo,1.47,48%,3.27,60%,0.00,0%,0%,0.0
478,478,Jenna,Castillo,,"5' 2""",125 lbs.,--,,1,0,0,http://ufcstats.com/fighter-details/e680418329c84ec4,Jenna Castillo,3.24,56%,2.01,57%,1.68,100%,100%,0.0
479,479,Tim,Catalfo,Obake,"5' 11""",235 lbs.,--,Orthodox,4,2,0,http://ufcstats.com/fighter-details/6ca68b636fbc1f18,Tim Catalfo,0.39,100%,0.77,33%,0.00,0%,0%,0.0
480,480,Nick,Catone,The Jersey Devil,"6' 0""",185 lbs.,"72.0""",Southpaw,10,4,0,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf,Nick Catone,2.11,44%,2.32,63%,3.71,44%,83%,0.5
481,481,Luke,Caudillo,Lil' Hulk,"5' 7""",155 lbs.,--,Orthodox,17,16,0,http://ufcstats.com/fighter-details/68d76fd9ecf7431d,Luke Caudillo,1.97,28%,5.07,55%,0.44,20%,85%,0.0
482,482,Gesias,Cavalcante,JZ,"5' 8""",155 lbs.,"71.0""",Orthodox,16,5,1,http://ufcstats.com/fighter-details/2a74bbba57058f12,Gesias Cavalcante,1.98,35%,3.11,51%,1.25,36%,66%,1.1
483,483,Rafael,Feijao,Feijao,"6' 1""",205 lbs.,"73.0""",Orthodox,12,7,0,http://ufcstats.com/fighter-details/5c1ca0c72b599a3c,Rafael Feijao,2.71,53%,3.62,49%,0.60,40%,63%,0.1
484,484,Magnus,Cedenblad,Jycken,"6' 5""",185 lbs.,"79.0""",Orthodox,14,5,0,http://ufcstats.com/fighter-details/0e21976afc92e4d1,Magnus Cedenblad,2.38,51%,3.02,40%,2.87,64%,66%,1.0
485,485,Yosdenis,Cedeno,Pink Panther,"5' 8""",155 lbs.,"69.0""",Orthodox,10,5,1,http://ufcstats.com/fighter-details/3e61082025db8137,Yosdenis Cedeno,1.64,29%,1.60,67%,0.00,0%,31%,0.3
486,486,Henry,Cejudo,The Messenger,"5' 4""",135 lbs.,"64.0""",Orthodox,15,2,0,http://ufcstats.com/fighter-details/056c493bbd76a918,Henry Cejudo,3.82,44%,2.73,65%,2.16,35%,90%,0.2
487,487,Adam,Cella,El Naturel,"6' 2""",170 lbs.,"78.0""",,4,2,0,http://ufcstats.com/fighter-details/b27b8881d7444114,Adam Cella,1.91,42%,2.61,51%,3.92,75%,50%,1.3
488,488,Donald,Cerrone,Cowboy,"6' 1""",155 lbs.,"73.0""",Orthodox,36,12,0,http://ufcstats.com/fighter-details/1d00756835ca67c9,Donald Cerrone,4.35,46%,4.18,54%,1.22,36%,73%,1.3
489,489,Jared,Chaffee,,"5' 10""",155 lbs.,--,,5,2,0,http://ufcstats.com/fighter-details/fdf59144e535bc38,Jared Chaffee,0.00,0%,0.00,0%,0.00,0%,0%,0.0
490,490,Luan,Chagas,Tarzan,"6' 0""",170 lbs.,"75.0""",Orthodox,15,3,1,http://ufcstats.com/fighter-details/9ccf8371fd80d45d,Luan Chagas,4.16,47%,3.19,62%,0.32,12%,85%,0.3
491,491,Ansar,Chalangov,,"5' 9""",170 lbs.,--,Orthodox,14,4,0,http://ufcstats.com/fighter-details/7342fcc41a4817fa,Ansar Chalangov,0.68,66%,1.69,54%,0.00,0%,0%,7.6
492,492,Alex,Chambers,Astro Girl,"5' 3""",115 lbs.,"63.0""",,5,5,0,http://ufcstats.com/fighter-details/26b63bc5c0c1f65d,Alex Chambers,2.97,54%,5.10,50%,2.31,41%,53%,1.0
493,493,Mike,Chandler,,"5' 8""",155 lbs.,--,,9,4,0,http://ufcstats.com/fighter-details/4b93a88f3b1de35b,Mike Chandler,4.08,47%,3.81,52%,2.57,41%,80%,1.5
494,494,Donnie,Chappell,,"5' 11""",178 lbs.,--,Southpaw,0,1,0,http://ufcstats.com/fighter-details/8788beb528894f33,Donnie Chappell,0.00,0%,0.00,0%,0.00,0%,0%,0.0
495,495,Joe,Charles,The Ghetto Man,"6' 1""",260 lbs.,--,Southpaw,6,13,0,http://ufcstats.com/fighter-details/19ffeb5e3fffd6d5,Joe Charles,0.00,0%,0.00,0%,0.00,0%,0%,0.0
496,496,Dan,Charles,The Man,"6' 2""",228 lbs.,--,,10,6,1,http://ufcstats.com/fighter-details/32a4f1235f0dad73,Dan Charles,2.82,45%,3.51,44%,0.00,0%,31%,0.0
497,497,Ernest,Chavez,The Mad Titan,"5' 8""",145 lbs.,"70.0""",Orthodox,8,2,0,http://ufcstats.com/fighter-details/b406da701c479076,Ernest Chavez,2.79,40%,3.89,59%,0.89,33%,50%,0.0
498,498,Emilio,Chavez,,"5' 9""",145 lbs.,--,,12,9,0,http://ufcstats.com/fighter-details/84e8920e59ff14a7,Emilio Chavez,2.73,48%,1.53,54%,3.00,50%,0%,0.0
499,499,Gabriel,Checco,Zangief,"6' 1""",185 lbs.,--,Switch,10,2,0,http://ufcstats.com/fighter-details/9c5f7d5c6d084b35,Gabriel Checco,0.00,0%,0.00,0%,0.00,0%,0%,0.0
500,500,Albert,Cheng,,"5' 11""",170 lbs.,--,Orthodox,2,4,0,http://ufcstats.com/fighter-details/d8d7b24d276c8cb0,Albert Cheng,1.00,41%,2.60,71%,0.00,0%,0%,0.0
501,501,Fabio,Cherant,Water Buffalo,"6' 1""",205 lbs.,--,Southpaw,4,1,0,http://ufcstats.com/fighter-details/78a68f1dade6aaf7,Fabio Cherant,1.21,31%,7.59,33%,0.00,0%,0%,0.0
502,502,Ion,Cherdivara,,--,205 lbs.,--,,1,1,0,http://ufcstats.com/fighter-details/c713a845360d604b,Ion Cherdivara,0.00,0%,0.00,0%,0.00,0%,0%,0.0
503,503,Mark,Cherico,The Pride of Bloomfield,"5' 7""",145 lbs.,"69.0""",Orthodox,11,1,0,http://ufcstats.com/fighter-details/79a193111e3bc99b,Mark Cherico,3.69,34%,7.37,56%,5.03,50%,0%,0.0
504,504,Macy,Chiasson,,"5' 11""",135 lbs.,"72.0""",,6,0,0,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,Macy Chiasson,5.62,55%,2.57,44%,0.00,0%,80%,1.8
505,505,Michael,Chiesa,Maverick,"6' 1""",170 lbs.,"75.0""",Southpaw,16,4,0,http://ufcstats.com/fighter-details/c58f51dedb310998,Michael Chiesa,2.28,41%,2.09,51%,3.55,48%,66%,1.2
506,506,Giga,Chikadze,,"6' 0""",145 lbs.,"72.0""",Orthodox,5,1,0,http://ufcstats.com/fighter-details/9560ff14eb3129f7,Giga Chikadze,2.68,58%,3.46,36%,0.00,0%,55%,0.0
507,507,Sako,Chivitchian,,"5' 11""",155 lbs.,--,,5,1,0,http://ufcstats.com/fighter-details/9f7787e56a6bc0f4,Sako Chivitchian,2.40,27%,4.80,46%,0.00,0%,100%,0.0
508,508,Mu Bae,Choi,,"6' 2""",230 lbs.,--,Orthodox,9,4,0,http://ufcstats.com/fighter-details/371a1c91b24dec2b,Mu Bae Choi,1.55,49%,3.65,44%,3.12,75%,60%,1.0
509,509,Hong Man,Choi,Techno Goliath,"7' 2""",330 lbs.,--,Orthodox,2,3,0,http://ufcstats.com/fighter-details/2c104b7e59a72629,Hong Man Choi,1.32,26%,1.46,36%,0.71,100%,84%,0.0
510,510,Dooho,Choi,The Korean Superboy,"5' 10""",145 lbs.,"70.0""",Orthodox,14,3,0,http://ufcstats.com/fighter-details/e93b04e308913c2e,Dooho Choi,5.64,53%,6.26,54%,0.55,20%,50%,0.0
511,511,SeungWoo,Choi,Sting,"6' 0""",145 lbs.,"74.0""",Orthodox,7,3,0,http://ufcstats.com/fighter-details/a68575214ecad140,SeungWoo Choi,1.73,31%,3.08,37%,1.06,50%,65%,0.0
512,512,John,Cholish,,"5' 11""",155 lbs.,"72.0""",Orthodox,8,3,0,http://ufcstats.com/fighter-details/03c9994c5b8958ec,John Cholish,2.65,49%,2.29,73%,1.82,31%,78%,0.4
513,513,Ryo,Chonan,Piranah,"5' 9""",170 lbs.,"70.0""",Orthodox,20,12,0,http://ufcstats.com/fighter-details/55a7b2d4e54ffac9,Ryo Chonan,2.57,43%,2.25,60%,0.61,41%,39%,0.3
514,514,Katlyn,Chookagian,Blonde Fighter,"5' 9""",125 lbs.,"68.0""",Orthodox,12,2,0,http://ufcstats.com/fighter-details/e872e9a9a902c045,Katlyn Chookagian,4.28,32%,4.68,62%,0.00,0%,56%,0.1
515,515,Will,Chope,The Kill,"6' 4""",145 lbs.,"76.0""",Switch,19,6,0,http://ufcstats.com/fighter-details/db5dc7cb80d7d418,Will Chope,4.43,27%,9.93,46%,0.00,0%,0%,0.0
516,516,Joachim,Christensen,,"6' 3""",205 lbs.,"76.0""",Orthodox,14,6,0,http://ufcstats.com/fighter-details/2d447cc91bdaa545,Joachim Christensen,3.78,41%,3.29,46%,0.00,0%,0%,0.0
517,517,Dan,Christison,The Sandman,"6' 8""",265 lbs.,--,Orthodox,20,7,0,http://ufcstats.com/fighter-details/b369533a577fa97c,Dan Christison,4.23,51%,3.88,54%,0.00,0%,37%,1.1
518,518,Anthony,Christodoulou,,"5' 9""",155 lbs.,"72.0""",Orthodox,12,6,0,http://ufcstats.com/fighter-details/4f11e9ce318ffbcb,Anthony Christodoulou,2.19,26%,5.90,45%,0.00,0%,40%,0.0
519,519,Murad,Chunkaiev,,"5' 11""",185 lbs.,--,Orthodox,8,3,0,http://ufcstats.com/fighter-details/d4a12dfa4067742f,Murad Chunkaiev,0.85,16%,3.41,66%,8.53,100%,0%,0.0
520,520,Steven,Ciaccio,Stryker,"6' 0""",170 lbs.,--,,4,4,0,http://ufcstats.com/fighter-details/eaebaa6801338ea1,Steven Ciaccio,0.00,0%,0.00,0%,0.00,0%,0%,0.0
521,521,Mike,Ciesnolevicz,,"6' 0""",235 lbs.,--,Orthodox,19,4,0,http://ufcstats.com/fighter-details/51b0bb73a1da34bc,Mike Ciesnolevicz,0.51,50%,4.62,57%,0.00,0%,20%,5.1
522,522,Hannah,Cifers,Shockwave,"5' 1""",115 lbs.,"62.0""",Orthodox,10,3,0,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b,Hannah Cifers,4.81,45%,5.08,53%,0.41,100%,69%,0.4
523,523,Branko,Cikatic,,"6' 1""",215 lbs.,--,Orthodox,0,2,0,http://ufcstats.com/fighter-details/4e5bbc4566049cbf,Branko Cikatic,0.00,0%,0.00,0%,0.00,0%,0%,0.0
524,524,Nikolajus,Cilkinas,,--,--,--,Orthodox,1,6,0,http://ufcstats.com/fighter-details/3f3550bf126a5721,Nikolajus Cilkinas,0.00,0%,5.88,16%,0.00,0%,0%,0.0
525,525,Misha,Cirkunov,,"6' 3""",205 lbs.,"77.0""",Orthodox,14,5,0,http://ufcstats.com/fighter-details/67f272324a030d00,Misha Cirkunov,4.45,52%,2.58,65%,4.45,58%,71%,2.2
526,526,Johnny,Cisneros,The Tattooed Terror,"5' 11""",170 lbs.,--,,9,6,0,http://ufcstats.com/fighter-details/42611508ba8c3298,Johnny Cisneros,0.00,0%,0.00,0%,0.00,0%,0%,0.0
527,527,Laverne,Clark,,"5' 11""",170 lbs.,--,Orthodox,27,19,1,http://ufcstats.com/fighter-details/1c2f2571b18791b6,Laverne Clark,0.00,0%,0.00,0%,0.00,0%,0%,0.0
528,528,Logan,Clark,,"6' 2""",185 lbs.,--,Orthodox,15,5,0,http://ufcstats.com/fighter-details/6776260cb0aef647,Logan Clark,2.20,54%,1.49,53%,0.31,100%,30%,2.1
529,529,Mychal,Clark,,"6' 3""",224 lbs.,--,Orthodox,7,12,0,http://ufcstats.com/fighter-details/69108cb8b32efe04,Mychal Clark,5.80,56%,2.90,59%,0.00,0%,0%,0.0
530,530,Dominic,Clark,,"5' 10""",155 lbs.,--,,3,1,0,http://ufcstats.com/fighter-details/8a64b3f87ad29d1e,Dominic Clark,0.00,0%,0.00,0%,0.00,0%,0%,0.0
531,531,Heather Jo,Clark,Hurricane,"5' 6""",115 lbs.,"64.0""",,7,6,0,http://ufcstats.com/fighter-details/dd4c16777fb2ccf9,Heather Jo Clark,3.69,49%,5.62,50%,0.33,4%,80%,0.3
532,532,Devin,Clark,Brown Bear,"6' 0""",205 lbs.,"75.0""",Orthodox,10,3,0,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,Devin Clark,3.28,54%,2.85,41%,2.92,37%,77%,0.2
533,533,Jessica-Rose,Clark,Jessy Jess,"5' 5""",125 lbs.,"64.0""",Orthodox,9,5,0,http://ufcstats.com/fighter-details/6c8072b61c276e67,Jessica-Rose Clark,4.60,50%,4.13,61%,1.33,66%,57%,0.7
534,534,John,Clarke,,--,170 lbs.,--,,1,1,0,http://ufcstats.com/fighter-details/a77c71a574132188,John Clarke,0.00,0%,0.00,0%,0.00,0%,0%,0.0
535,535,Mitch,Clarke,Danger Zone,"5' 10""",155 lbs.,"73.0""",Orthodox,11,5,0,http://ufcstats.com/fighter-details/c76ec2bc3a57666a,Mitch Clarke,2.35,34%,3.27,47%,0.64,15%,50%,0.4
536,536,Rich,Clementi,No Love,"5' 9""",155 lbs.,"72.0""",Southpaw,40,20,1,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,Rich Clementi,1.43,37%,2.29,60%,1.72,42%,25%,1.1
