,fight_card,fight_card_url,fighter1,fighter2,weight_class,winner,method,round
4910,UFC 74: Respect,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Georges St-Pierre,Josh Koscheck,Welterweight,Georges St-Pierre,U-DEC,3
4911,UFC 74: Respect,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Roger Huerta,Alberto Crane,Lightweight,Roger Huerta,KO/TKOPunches,3
4912,UFC 74: Respect,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Joe Stevenson,Kurt Pellegrino,Lightweight,Joe Stevenson,U-DEC,3
4913,UFC 74: Respect,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Patrick Cote,Kendall Grove,Middleweight,Patrick Cote,KO/TKOPunches,1
4914,UFC 74: Respect,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Renato Sobral,David Heath,Light Heavyweight,Renato Sobral,SUBAnaconda Choke,2
4915,UFC 74: Respect,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Frank Mir,Antoni Hardonk,Heavyweight,Frank Mir,SUBKimura,1
4916,UFC 74: Respect,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Thales Leites,Ryan Jensen,Middleweight,Thales Leites,SUBArmbar,1
4917,UFC 74: Respect,http://ufcstats.com/event-details/a5c53b3ddb31cc7d,Clay Guida,Marcus Aurelio,Lightweight,Clay Guida,S-DEC,3
4918,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Kenny Florian,Alvin Robinson,Lightweight,Kenny Florian,KO/TKOElbows,1
4919,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Anderson Silva,Nate Marquardt,Middleweight,Anderson Silva,KO/TKOPunches,1
4920,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Rashad Evans,Tito Ortiz,Light Heavyweight,Rashad Evans,U-DEC,3
4921,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Sean Sherk,Hermes Franca,Lightweight,Sean Sherk,U-DEC,5
4922,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Antonio Rodrigo Nogueira,Heath Herring,Heavyweight,Antonio Rodrigo Nogueira,U-DEC,3
4923,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Stephan Bonnar,Mike Nickels,Light Heavyweight,Stephan Bonnar,SUBRear Naked Choke,1
4924,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Jorge Gurgel,Diego Saraiva,Lightweight,Jorge Gurgel,U-DEC,3
4925,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Jason Gilliam,Chris Lytle,Welterweight,Chris Lytle,SUBTriangle Choke,1
4926,UFC 73: Stacked,http://ufcstats.com/event-details/2a6f8136da1e52c0,Mark Bocek,Frankie Edgar,Lightweight,Frankie Edgar,KO/TKOPunches,1
4927,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Jens Pulver,BJ Penn,Lightweight,BJ Penn,SUBRear Naked Choke,2
4928,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Manvel Gamburyan,Nate Diaz,Lightweight,Nate Diaz,SUBInjury,2
4929,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Floyd Sword,Thales Leites,Middleweight,Thales Leites,SUBArm Triangle,1
4930,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Doug Evans,Roger Huerta,Lightweight,Roger Huerta,KO/TKOPunches,2
4931,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Brandon Melendez,Joe Lauzon,Lightweight,Joe Lauzon,SUBTriangle Choke,2
4932,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Andy Wang,Cole Miller,Lightweight,Cole Miller,KO/TKOKick,1
4933,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Rob Emerson,Gray Maynard,Lightweight,Gray Maynard,CNC,2
4934,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Allen Berube,Leonard Garcia,Lightweight,Leonard Garcia,SUBRear Naked Choke,1
4935,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,http://ufcstats.com/event-details/e7ec11096eac0282,Brian Geraghty,Matt Wiman,Lightweight,Matt Wiman,KO/TKOPunches,1
4936,UFC 72: Victory,http://ufcstats.com/event-details/5ca158b1cc9cb242,Yushin Okami,Rich Franklin,Middleweight,Rich Franklin,U-DEC,3
4937,UFC 72: Victory,http://ufcstats.com/event-details/5ca158b1cc9cb242,Hector Ramirez,Forrest Griffin,Light Heavyweight,Forrest Griffin,U-DEC,3
4938,UFC 72: Victory,http://ufcstats.com/event-details/5ca158b1cc9cb242,Rory Singer,Jason MacDonald,Middleweight,Jason MacDonald,KO/TKOPunches,2
4939,UFC 72: Victory,http://ufcstats.com/event-details/5ca158b1cc9cb242,Clay Guida,Tyson Griffin,Lightweight,Tyson Griffin,S-DEC,3
4940,UFC 72: Victory,http://ufcstats.com/event-details/5ca158b1cc9cb242,Scott Smith,Ed Herman,Middleweight,Ed Herman,SUBRear Naked Choke,2
4941,UFC 72: Victory,http://ufcstats.com/event-details/5ca158b1cc9cb242,Jason Tan,Marcus Davis,Welterweight,Marcus Davis,KO/TKOPunches,1
4942,UFC 72: Victory,http://ufcstats.com/event-details/5ca158b1cc9cb242,Colin Robinson,Eddie Sanchez,Heavyweight,Eddie Sanchez,KO/TKOElbows,2
4943,UFC 72: Victory,http://ufcstats.com/event-details/5ca158b1cc9cb242,Stevie Lynch,Dustin Hazelett,Welterweight,Dustin Hazelett,SUBAnaconda Choke,1
4944,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Sam Stout,Spencer Fisher,Lightweight,Spencer Fisher,U-DEC,3
4945,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Roan Carneiro,Jon Fitch,Welterweight,Jon Fitch,SUBRear Naked Choke,2
4946,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Jordan Radev,Drew McFedries,Middleweight,Drew McFedries,KO/TKOPunch,1
4947,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Jason Black,Thiago Tavares,Lightweight,Thiago Tavares,SUBTriangle Choke,2
4948,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Luigi Fioravanti,Forrest Petz,Welterweight,Forrest Petz,U-DEC,3
4949,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Pete Spratt,Tamdan McCrory,Welterweight,Tamdan McCrory,SUBTriangle Choke,2
4950,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Jeff Cox,Gleison Tibau,Lightweight,Gleison Tibau,SUBArm Triangle,1
4951,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Anthony Johnson,Chad Reiner,Welterweight,Anthony Johnson,KO/TKOPunches,1
4952,UFC Fight Night: Stout vs Fisher,http://ufcstats.com/event-details/304fcd812f12c589,Nate Mohr,Luke Caudillo,Lightweight,Nate Mohr,U-DEC,3
4953,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Quinton Jackson,Chuck Liddell,Light Heavyweight,Quinton Jackson,KO/TKOPunch,1
4954,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Karo Parisyan,Joshua Burkman,Welterweight,Karo Parisyan,U-DEC,3
4955,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Terry Martin,Ivan Salaverry,Middleweight,Terry Martin,KO/TKO,1
4956,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Houston Alexander,Keith Jardine,Light Heavyweight,Houston Alexander,KO/TKOPunch,1
4957,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Kalib Starnes,Chris Leben,Middleweight,Kalib Starnes,U-DEC,3
4958,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Thiago Silva,James Irvin,Light Heavyweight,Thiago Silva,KO/TKO,1
4959,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Alan Belcher,Sean Salmon,Light Heavyweight,Alan Belcher,SUBGuillotine Choke,1
4960,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Din Thomas,Jeremy Stephens,Lightweight,Din Thomas,SUBArmbar,2
4961,UFC 71: Liddell vs Jackson,http://ufcstats.com/event-details/2e04a3b4a2011b97,Wilson Gouveia,Carmelo Marrero,Light Heavyweight,Wilson Gouveia,SUBGuillotine Choke,1
4962,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Gabriel Gonzaga,Mirko Filipovic,Heavyweight,Gabriel Gonzaga,KO/TKOKick,1
4963,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Andrei Arlovski,Fabricio Werdum,Heavyweight,Andrei Arlovski,U-DEC,3
4964,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Michael Bisping,Elvis Sinosic,Light Heavyweight,Michael Bisping,KO/TKOPunches,2
4965,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Lyoto Machida,David Heath,Light Heavyweight,Lyoto Machida,U-DEC,3
4966,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Cheick Kongo,Assuerio Silva,Heavyweight,Cheick Kongo,M-DEC,3
4967,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Terry Etim,Matt Grice,Lightweight,Terry Etim,SUBGuillotine Choke,1
4968,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Junior Assuncao,David Lee,Lightweight,Junior Assuncao,SUBRear Naked Choke,2
4969,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Alessio Sakara,Victor Valimaki,Light Heavyweight,Alessio Sakara,KO/TKOPunch,1
4970,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Jess Liaudin,Dennis Siver,Welterweight,Jess Liaudin,SUBArmbar,1
4971,UFC 70: Nations Collide,http://ufcstats.com/event-details/4604ab1de9058474,Paul Taylor,Edilberto de Oliveira,Welterweight,Paul Taylor,KO/TKOKick,3
4972,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Matt Serra,Georges St-Pierre,Welterweight,Matt Serra,KO/TKOPunches,1
4973,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Josh Koscheck,Diego Sanchez,Welterweight,Josh Koscheck,U-DEC,3
4974,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Roger Huerta,Leonard Garcia,Lightweight,Roger Huerta,U-DEC,3
4975,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Mike Swick,Yushin Okami,Middleweight,Yushin Okami,U-DEC,3
4976,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Alan Belcher,Kendall Grove,Middleweight,Kendall Grove,SUBD'Arce Choke,2
4977,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Brad Imes,Heath Herring,Heavyweight,Heath Herring,U-DEC,3
4978,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Pete Sell,Thales Leites,Middleweight,Thales Leites,U-DEC,3
4979,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Pete Spratt,Marcus Davis,Welterweight,Marcus Davis,SUBAnkle Lock,2
4980,UFC 69: Shootout,http://ufcstats.com/event-details/c1684f00c626f4c0,Josh Haynes,Luke Cummo,Welterweight,Luke Cummo,KO/TKOPunches,2
4981,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Melvin Guillard,Joe Stevenson,Lightweight,Joe Stevenson,SUBGuillotine Choke,1
4982,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Antoni Hardonk,Justin McCully,Heavyweight,Justin McCully,U-DEC,3
4983,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Dokonjonosuke Mishima,Kenny Florian,Lightweight,Kenny Florian,SUBRear Naked Choke,3
4984,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Seth Petruzelli,Wilson Gouveia,Light Heavyweight,Wilson Gouveia,SUBGuillotine Choke,2
4985,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Keita Nakamura,Drew Fickett,Welterweight,Drew Fickett,U-DEC,3
4986,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Nate Mohr,Kurt Pellegrino,Lightweight,Kurt Pellegrino,SUBAnkle Lock,1
4987,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Forrest Petz,Kuniyoshi Hironaka,Welterweight,Kuniyoshi Hironaka,U-DEC,3
4988,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Rich Clementi,Roan Carneiro,Welterweight,Roan Carneiro,U-DEC,3
4989,UFC Fight Night: Stevenson vs Guillard,http://ufcstats.com/event-details/a6c2f5381d575920,Naoyuki Kotani,Thiago Tavares,Lightweight,Thiago Tavares,U-DEC,3
4990,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Tim Sylvia,Randy Couture,Heavyweight,Randy Couture,U-DEC,5
4991,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Drew McFedries,Martin Kampmann,Middleweight,Martin Kampmann,SUBArm Triangle,1
4992,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Jason MacDonald,Rich Franklin,Middleweight,Rich Franklin,KO/TKO,2
4993,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Chris Lytle,Matt Hughes,Welterweight,Matt Hughes,U-DEC,3
4994,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Renato Sobral,Jason Lambert,Light Heavyweight,Jason Lambert,KO/TKOPunch,2
4995,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Rex Holman,Matt Hamill,Light Heavyweight,Matt Hamill,KO/TKOPunches,1
4996,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Luigi Fioravanti,Jon Fitch,Welterweight,Jon Fitch,SUBRear Naked Choke,2
4997,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Jason Dent,Gleison Tibau,Lightweight,Gleison Tibau,U-DEC,3
4998,UFC 68: The Uprising,http://ufcstats.com/event-details/de3ed2e152520c8d,Jason Gilliam,Jamie Varner,Lightweight,Jamie Varner,SUBRear Naked Choke,1
4999,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Travis Lutter,Anderson Silva,Middleweight,Anderson Silva,SUBTriangle Choke,2
5000,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Eddie Sanchez,Mirko Filipovic,Heavyweight,Mirko Filipovic,KO/TKOPunches,1
5001,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Roger Huerta,John Halverson,Lightweight,Roger Huerta,KO/TKOPunches,1
5002,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Quinton Jackson,Marvin Eastman,Light Heavyweight,Quinton Jackson,KO/TKOPunches,2
5003,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Patrick Cote,Scott Smith,Middleweight,Patrick Cote,U-DEC,3
5004,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Terry Martin,Jorge Rivera,Middleweight,Terry Martin,KO/TKOPunch,1
5005,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Frankie Edgar,Tyson Griffin,Lightweight,Frankie Edgar,U-DEC,3
5006,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Lyoto Machida,Sam Hoger,Light Heavyweight,Lyoto Machida,U-DEC,3
5007,UFC 67: All or Nothing,http://ufcstats.com/event-details/63b65af1c5cb02cb,Dustin Hazelett,Diego Saraiva,Lightweight,Dustin Hazelett,U-DEC,3
5008,UFC Fight Night: Evans vs Salmon,http://ufcstats.com/event-details/13c4313ed0f744f3,Rashad Evans,Sean Salmon,Light Heavyweight,Rashad Evans,KO/TKOKick,2
5009,UFC Fight Night: Evans vs Salmon,http://ufcstats.com/event-details/13c4313ed0f744f3,Jake O'Brien,Heath Herring,Heavyweight,Jake O'Brien,U-DEC,3
5010,UFC Fight Night: Evans vs Salmon,http://ufcstats.com/event-details/13c4313ed0f744f3,Hermes Franca,Spencer Fisher,Lightweight,Hermes Franca,KO/TKOPunch,2
5011,UFC Fight Night: Evans vs Salmon,http://ufcstats.com/event-details/13c4313ed0f744f3,Nate Marquardt,Dean Lister,Middleweight,Nate Marquardt,U-DEC,3
5012,UFC Fight Night: Evans vs Salmon,http://ufcstats.com/event-details/13c4313ed0f744f3,Joshua Burkman,Chad Reiner,Welterweight,Joshua Burkman,U-DEC,3
5013,UFC Fight Night: Evans vs Salmon,http://ufcstats.com/event-details/13c4313ed0f744f3,Ed Herman,Chris Price,Middleweight,Ed Herman,SUBArmbar,1
5014,UFC Fight Night: Evans vs Salmon,http://ufcstats.com/event-details/13c4313ed0f744f3,Din Thomas,Clay Guida,Lightweight,Din Thomas,U-DEC,3
5015,UFC Fight Night: Evans vs Salmon,http://ufcstats.com/event-details/13c4313ed0f744f3,Rich Clementi,Ross Pointon,Welterweight,Rich Clementi,SUBRear Naked Choke,2
5016,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Chuck Liddell,Tito Ortiz,Light Heavyweight,Chuck Liddell,KO/TKOPunches,3
5017,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Keith Jardine,Forrest Griffin,Light Heavyweight,Keith Jardine,KO/TKOPunches,1
5018,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Jason MacDonald,Chris Leben,Middleweight,Jason MacDonald,SUBGuillotine Choke,2
5019,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Andrei Arlovski,Marcio Cruz,Heavyweight,Andrei Arlovski,KO/TKOPunches,1
5020,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Michael Bisping,Eric Schafer,Light Heavyweight,Michael Bisping,KO/TKOPunches,1
5021,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Thiago Alves,Tony DeSouza,Welterweight,Thiago Alves,KO/TKOKnee,2
5022,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Gabriel Gonzaga,Carmelo Marrero,Heavyweight,Gabriel Gonzaga,SUBArmbar,1
5023,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Yushin Okami,Rory Singer,Middleweight,Yushin Okami,KO/TKOPunches,3
5024,UFC 66: Liddell vs Ortiz 2,http://ufcstats.com/event-details/ee5df903f80c6816,Christian Wellisch,Anthony Perosh,Heavyweight,Christian Wellisch,U-DEC,3
5025,UFC Fight Night: Sanchez vs Riggs,http://ufcstats.com/event-details/21b8a0f5c231096f,Joe Riggs,Diego Sanchez,Welterweight,Diego Sanchez,KO/TKOFlying Knee,1
5026,UFC Fight Night: Sanchez vs Riggs,http://ufcstats.com/event-details/21b8a0f5c231096f,Jeff Joslin,Josh Koscheck,Welterweight,Josh Koscheck,U-DEC,3
5027,UFC Fight Night: Sanchez vs Riggs,http://ufcstats.com/event-details/21b8a0f5c231096f,Drew Fickett,Karo Parisyan,Welterweight,Karo Parisyan,U-DEC,3
5028,UFC Fight Night: Sanchez vs Riggs,http://ufcstats.com/event-details/21b8a0f5c231096f,Shonie Carter,Marcus Davis,Welterweight,Marcus Davis,U-DEC,3
